Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","0.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1962","1962","kg/cap","0.03","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1962","1962","g/Int$","0.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1963","1963","t","1000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1963","1963","t","29000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1963","1963","t","30000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","0.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1963","1963","kg/cap","0.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1963","1963","g/Int$","0.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1964","1964","t","1000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1964","1964","t","34000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1964","1964","t","35000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","0.33","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1964","1964","kg/cap","0.05","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1964","1964","g/Int$","0.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1965","1965","t","1000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1965","1965","t","67000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1965","1965","t","47000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","0.45","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1965","1965","kg/cap","0.06","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1965","1965","g/Int$","0.36","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1966","1966","t","2000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1966","1966","t","51000","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1966","1966","t","59000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","0.57","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1966","1966","kg/cap","0.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1966","1966","g/Int$","0.42","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1967","1967","t","4000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1967","1967","t","84000","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1967","1967","t","76000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","0.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1967","1967","kg/cap","0.1","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1967","1967","g/Int$","0.53","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1968","1968","t","3000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1968","1968","t","78000","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1968","1968","t","83000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1968","1968","kg/ha","0.8","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1968","1968","kg/cap","0.1","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1968","1968","g/Int$","0.58","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1969","1969","t","3000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1969","1969","t","66900","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1969","1969","t","71000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1969","1969","kg/ha","0.69","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1969","1969","kg/cap","0.09","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1969","1969","g/Int$","0.49","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1970","1970","t","5000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1970","1970","t","83800","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1970","1970","t","89000","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1970","1970","kg/ha","0.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1970","1970","kg/cap","0.11","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1970","1970","g/Int$","0.58","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1971","1971","t","12000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1971","1971","t","66400","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1971","1971","t","72400","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1971","1971","kg/ha","0.71","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1971","1971","kg/cap","0.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1971","1971","g/Int$","0.46","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1972","1972","t","8000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1972","1972","t","84600","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1972","1972","t","72000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1972","1972","kg/ha","0.71","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1972","1972","kg/cap","0.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1972","1972","g/Int$","0.46","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1973","1973","t","7000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1973","1973","t","228100","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5910","Export quantity","3104","Nutrient potash K2O (total)","1973","1973","t","5400","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1973","1973","t","235000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","2.32","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1973","1973","kg/cap","0.26","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1973","1973","g/Int$","1.35","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1974","1974","t","5000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1974","1974","t","258900","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1974","1974","t","252000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","2.47","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1974","1974","kg/cap","0.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1974","1974","g/Int$","1.45","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1975","1975","t","7000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1975","1975","t","219380","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1975","1975","t","207000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","2.06","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1975","1975","kg/cap","0.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1975","1975","g/Int$","1.16","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1976","1976","t","11000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1976","1976","t","167083","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1976","1976","t","174000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","1.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1976","1976","kg/cap","0.18","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1976","1976","g/Int$","0.99","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1977","1977","t","21000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1977","1977","t","149000","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1977","1977","t","187600","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","1.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1977","1977","kg/cap","0.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1977","1977","g/Int$","1.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1978","1978","t","21000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1978","1978","t","186999","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1978","1978","t","233800","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","2.33","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1978","1978","kg/cap","0.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1978","1978","g/Int$","1.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1979","1979","t","15700","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1979","1979","t","372026","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1979","1979","t","391800","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","3.91","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1979","1979","kg/cap","0.4","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1979","1979","g/Int$","1.91","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1980","1980","t","19800","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1980","1980","t","499399","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1980","1980","t","478200","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","4.77","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1980","1980","kg/cap","0.48","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1980","1980","g/Int$","2.31","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1981","1981","t","24400","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1981","1981","t","698600","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1981","1981","t","692900","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","6.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1981","1981","kg/cap","0.68","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1981","1981","g/Int$","3.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1982","1982","t","25000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1982","1982","t","503400","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1982","1982","t","642100","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","6.06","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1982","1982","kg/cap","0.62","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1982","1982","g/Int$","2.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1983","1983","t","29000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1983","1983","t","806500","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1983","1983","t","857200","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","7.67","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1983","1983","kg/cap","0.81","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1983","1983","g/Int$","3.41","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1984","1984","t","32000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1984","1984","t","866100","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1984","1984","t","807700","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","6.8","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1984","1984","kg/cap","0.76","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1984","1984","g/Int$","2.97","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1985","1985","t","23000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1985","1985","t","391800","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1985","1985","t","436900","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","3.47","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1985","1985","kg/cap","0.4","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1985","1985","g/Int$","1.61","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1986","1986","t","24000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1986","1986","t","727800","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1986","1986","t","721400","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","5.66","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1986","1986","kg/cap","0.65","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1986","1986","g/Int$","2.59","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1987","1987","t","39700","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1987","1987","t","1367425","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1987","1987","t","1394850","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","10.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1987","1987","kg/cap","1.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1987","1987","g/Int$","4.71","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1988","1988","t","53800","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1988","1988","t","1585900","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5910","Export quantity","3104","Nutrient potash K2O (total)","1988","1988","t","100","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1988","1988","t","1645705","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","12.75","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1988","1988","kg/cap","1.44","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1988","1988","g/Int$","5.42","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1989","1989","t","32000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1989","1989","t","1233100","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5910","Export quantity","3104","Nutrient potash K2O (total)","1989","1989","t","400","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1989","1989","t","1300800","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","9.96","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1989","1989","kg/cap","1.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1989","1989","g/Int$","4.16","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1990","1990","t","46000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1990","1990","t","1809300","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5910","Export quantity","3104","Nutrient potash K2O (total)","1990","1990","t","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1990","1990","t","1863100","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","14.09","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1990","1990","kg/cap","1.58","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1990","1990","g/Int$","5.55","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1991","1991","t","98000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1991","1991","t","2310600","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5910","Export quantity","3104","Nutrient potash K2O (total)","1991","1991","t","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1991","1991","t","2404300","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","18.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1991","1991","kg/cap","2.01","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1991","1991","g/Int$","6.81","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1992","1992","t","91000","X","Figure from international organizations",""
"RFN","Fertilizers by Nutrient","159","China","5610","Import quantity","3104","Nutrient potash K2O (total)","1992","1992","t","1964000","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5910","Export quantity","3104","Nutrient potash K2O (total)","1992","1992","t","2423.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1992","1992","t","1952000","A","Official figure",""
"RFN","Fertilizers by Nutrient","159","China","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","14.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5172","Use per capita","3104","Nutrient potash K2O (total)","1992","1992","kg/cap","1.61","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1992","1992","g/Int$","5.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","159","China","5510","Production","3104","Nutrient potash K2O (total)","1993","1993","t","70000","X","Figure from international organizations",""
