Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","1993","1993","kg/ha","0.9293","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","1994","1994","t","397904.4259","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","1994","1994","kg/ha","3.0402","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","1994","1994","t","76115.6236","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","1994","1994","kg/ha","0.5816","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","1994","1994","t","118443.5313","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","1994","1994","kg/ha","0.905","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","1995","1995","t","400022.3285","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","1995","1995","kg/ha","3.0564","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","1995","1995","t","76801.497","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","1995","1995","kg/ha","0.5868","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","1995","1995","t","117535.9515","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","1995","1995","kg/ha","0.898","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","1996","1996","t","404279.623","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","1996","1996","kg/ha","3.088","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","1996","1996","t","77112.2888","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","1996","1996","kg/ha","0.589","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","1996","1996","t","118542.7332","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","1996","1996","kg/ha","0.9055","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","1997","1997","t","404796.7645","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","1997","1997","kg/ha","3.0922","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","1997","1997","t","76760.6508","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","1997","1997","kg/ha","0.5864","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","1997","1997","t","119057.0125","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","1997","1997","kg/ha","0.9095","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","1998","1998","t","399469.8853","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","1998","1998","kg/ha","3.0516","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","1998","1998","t","75908.7288","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","1998","1998","kg/ha","0.5799","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","1998","1998","t","115741.0987","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","1998","1998","kg/ha","0.8842","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","1999","1999","t","411176.2986","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","1999","1999","kg/ha","3.1411","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","1999","1999","t","77178.1721","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","1999","1999","kg/ha","0.5896","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","1999","1999","t","118098.2595","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","1999","1999","kg/ha","0.9022","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2000","2000","t","411081.8695","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2000","2000","kg/ha","3.1405","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2000","2000","t","77018.5315","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2000","2000","kg/ha","0.5884","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2000","2000","t","120493.1427","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2000","2000","kg/ha","0.9205","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2001","2001","t","401497.979","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2001","2001","kg/ha","3.0535","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2001","2001","t","75633.2606","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2001","2001","kg/ha","0.5752","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2001","2001","t","117587.5842","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2001","2001","kg/ha","0.8943","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2002","2002","t","397245.8626","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2002","2002","kg/ha","3.0076","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2002","2002","t","74608.6941","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2002","2002","kg/ha","0.5649","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2002","2002","t","117797.3946","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2002","2002","kg/ha","0.8919","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2003","2003","t","405498.9763","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2003","2003","kg/ha","3.0564","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2003","2003","t","76278.469","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2003","2003","kg/ha","0.5749","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2003","2003","t","119851.9937","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2003","2003","kg/ha","0.9034","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2004","2004","t","412588.941","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2004","2004","kg/ha","3.0962","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2004","2004","t","77658.9472","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2004","2004","kg/ha","0.5828","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2004","2004","t","121818.5522","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2004","2004","kg/ha","0.9142","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2005","2005","t","390666.6243","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2005","2005","kg/ha","2.9187","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2005","2005","t","72871.05","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2005","2005","kg/ha","0.5444","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2005","2005","t","111681.7526","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2005","2005","kg/ha","0.8344","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2006","2006","t","376060.4617","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2006","2006","kg/ha","2.7973","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2006","2006","t","70428.2623","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2006","2006","kg/ha","0.5239","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2006","2006","t","111412.5511","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2006","2006","kg/ha","0.8287","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2007","2007","t","380657.1056","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2007","2007","kg/ha","2.8191","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2007","2007","t","71037.6537","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2007","2007","kg/ha","0.5261","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2007","2007","t","112584.2379","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2007","2007","kg/ha","0.8338","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2008","2008","t","386848.1378","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2008","2008","kg/ha","2.8525","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2008","2008","t","72087.8124","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2008","2008","kg/ha","0.5316","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2008","2008","t","113110.3607","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2008","2008","kg/ha","0.834","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2009","2009","t","390950.9136","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2009","2009","kg/ha","2.8703","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2009","2009","t","73122.2824","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2009","2009","kg/ha","0.5369","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2009","2009","t","114009.864","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2009","2009","kg/ha","0.837","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2010","2010","t","382981.7926","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2010","2010","kg/ha","2.8275","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2010","2010","t","71651.9645","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2010","2010","kg/ha","0.529","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2010","2010","t","109518.8475","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2010","2010","kg/ha","0.8086","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2011","2011","t","383136.6784","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2011","2011","kg/ha","2.8445","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2011","2011","t","71778.221","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2011","2011","kg/ha","0.5329","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2011","2011","t","110938.6872","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2011","2011","kg/ha","0.8236","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2012","2012","t","380287.8411","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2012","2012","kg/ha","2.8394","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2012","2012","t","71662.825","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2012","2012","kg/ha","0.5351","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2012","2012","t","110549.4954","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2012","2012","kg/ha","0.8254","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2013","2013","t","361613.9148","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2013","2013","kg/ha","2.7152","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2013","2013","t","68494.8579","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2013","2013","kg/ha","0.5143","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2013","2013","t","105928.7323","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2013","2013","kg/ha","0.7954","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2014","2014","t","375310.56","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2014","2014","kg/ha","2.8341","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2014","2014","t","71253.2498","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2014","2014","kg/ha","0.5381","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2014","2014","t","109606.9271","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2014","2014","kg/ha","0.8277","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2015","2015","t","377046.5954","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2015","2015","kg/ha","2.8635","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2015","2015","t","71720.0517","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2015","2015","kg/ha","0.5447","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2015","2015","t","109369.1287","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2015","2015","kg/ha","0.8306","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2016","2016","t","379356.066","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2016","2016","kg/ha","2.8977","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2016","2016","t","71695.7136","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2016","2016","kg/ha","0.5476","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2016","2016","t","109824.9376","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2016","2016","kg/ha","0.8389","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2017","2017","t","385838.4023","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2017","2017","kg/ha","2.9643","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2017","2017","t","72281.3093","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2017","2017","kg/ha","0.5553","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2017","2017","t","111891.5041","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2017","2017","kg/ha","0.8596","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2018","2018","t","384963.7023","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2018","2018","kg/ha","2.9748","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2018","2018","t","71824.6976","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2018","2018","kg/ha","0.555","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2018","2018","t","111547.4021","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2018","2018","kg/ha","0.862","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2019","2019","t","388689.6291","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2019","2019","kg/ha","3.0211","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2019","2019","t","71689.9889","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2019","2019","kg/ha","0.5572","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2019","2019","t","110794.2278","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2019","2019","kg/ha","0.8612","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2020","2020","t","395949.8787","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2020","2020","kg/ha","3.0799","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2020","2020","t","72682.5313","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2020","2020","kg/ha","0.5654","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2020","2020","t","114226.5158","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2020","2020","kg/ha","0.8885","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2021","2021","t","392207.7453","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2021","2021","kg/ha","3.0531","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2021","2021","t","73096.3162","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2021","2021","kg/ha","0.569","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2021","2021","t","115783.5293","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2021","2021","kg/ha","0.9013","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5086","Seed","2022","2022","t","402745.1672","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5086","Seed","2022","2022","kg/ha","3.1375","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5086","Seed","2022","2022","t","74137.6519","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5086","Seed","2022","2022","kg/ha","0.5776","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5086","Seed","2022","2022","t","119020.8172","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5086","Seed","2022","2022","kg/ha","0.9272","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1961","1961","t","325573.2986","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1961","1961","kg/ha","3.0934","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1962","1962","t","344215.1739","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1962","1962","kg/ha","3.2782","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1963","1963","t","381819.0159","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1963","1963","kg/ha","3.6414","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1964","1964","t","443589.8054","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1964","1964","kg/ha","4.2365","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1965","1965","t","525587.5449","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1965","1965","kg/ha","5.0291","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1966","1966","t","631289.9186","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1966","1966","kg/ha","6.0636","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1967","1967","t","585488.0966","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1967","1967","kg/ha","5.6452","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1968","1968","t","609903.1217","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1968","1968","kg/ha","5.9034","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1969","1969","t","655663.3468","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1969","1969","kg/ha","6.3701","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1970","1970","t","724060.0222","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1970","1970","kg/ha","7.0628","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1971","1971","t","752299.8588","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1971","1971","kg/ha","7.3636","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1972","1972","t","834247.9371","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1972","1972","kg/ha","8.1965","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1973","1973","t","903898.1331","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5082","Leaching","1973","1973","kg/ha","8.9152","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5082","Leaching","1974","1974","t","846172.5928","E","Estimated value",""
